Date,Vendor,Spend Category,Spend Amount
7/12/2094,123ABC,XXX,59262
7/13/2094,123ABC,XXX,59263
7/14/2094,123ABC,XXX,59264
7/15/2094,123ABC,XXX,59265
7/16/2094,123ABC,XXX,59266
7/17/2094,123ABC,XXX,59267
7/18/2094,123ABC,XXX,59268
7/19/2094,123ABC,XXX,59269
7/20/2094,123ABC,XXX,59270
7/21/2094,123ABC,XXX,59271
7/22/2094,123ABC,XXX,59272
7/23/2094,123ABC,XXX,59273
7/24/2094,123ABC,XXX,59274
7/25/2094,123ABC,XXX,59275
7/26/2094,123ABC,XXX,59276
7/27/2094,123ABC,XXX,59277
7/28/2094,123ABC,XXX,59278
7/29/2094,123ABC,XXX,59279
7/30/2094,123ABC,XXX,59280
7/31/2094,123ABC,XXX,59281
8/1/2094,123ABC,XXX,59282
8/2/2094,123ABC,XXX,59283
8/3/2094,123ABC,XXX,59284
8/4/2094,123ABC,XXX,59285
8/5/2094,123ABC,XXX,59286
8/6/2094,123ABC,XXX,59287
8/7/2094,123ABC,XXX,59288
8/8/2094,123ABC,XXX,59289
8/9/2094,123ABC,XXX,59290
8/10/2094,123ABC,XXX,59291
8/11/2094,123ABC,XXX,59292
8/12/2094,123ABC,XXX,59293
8/13/2094,123ABC,XXX,59294
8/14/2094,123ABC,XXX,59295
8/15/2094,123ABC,XXX,59296
8/16/2094,123ABC,XXX,59297
8/17/2094,123ABC,XXX,59298
8/18/2094,123ABC,XXX,59299
8/19/2094,123ABC,XXX,59300
8/20/2094,123ABC,XXX,59301
8/21/2094,123ABC,XXX,59302
8/22/2094,123ABC,XXX,59303
8/23/2094,123ABC,XXX,59304
8/24/2094,123ABC,XXX,59305
8/25/2094,123ABC,XXX,59306
8/26/2094,123ABC,XXX,59307
8/27/2094,123ABC,XXX,59308
8/28/2094,123ABC,XXX,59309
8/29/2094,123ABC,XXX,59310
8/30/2094,123ABC,XXX,59311
8/31/2094,123ABC,XXX,59312
9/1/2094,123ABC,XXX,59313
9/2/2094,123ABC,XXX,59314
9/3/2094,123ABC,XXX,59315
9/4/2094,123ABC,XXX,59316
9/5/2094,123ABC,XXX,59317
9/6/2094,123ABC,XXX,59318
9/7/2094,123ABC,XXX,59319
9/8/2094,123ABC,XXX,59320
9/9/2094,123ABC,XXX,59321
9/10/2094,123ABC,XXX,59322
9/11/2094,123ABC,XXX,59323
9/12/2094,123ABC,XXX,59324
9/13/2094,123ABC,XXX,59325
9/14/2094,123ABC,XXX,59326
9/15/2094,123ABC,XXX,59327
9/16/2094,123ABC,XXX,59328
9/17/2094,123ABC,XXX,59329
9/18/2094,123ABC,XXX,59330
9/19/2094,123ABC,XXX,59331
9/20/2094,123ABC,XXX,59332
9/21/2094,123ABC,XXX,59333
9/22/2094,123ABC,XXX,59334
9/23/2094,123ABC,XXX,59335
9/24/2094,123ABC,XXX,59336
9/25/2094,123ABC,XXX,59337
9/26/2094,123ABC,XXX,59338
9/27/2094,123ABC,XXX,59339
9/28/2094,123ABC,XXX,59340
9/29/2094,123ABC,XXX,59341
9/30/2094,123ABC,XXX,59342
10/1/2094,123ABC,XXX,59343
10/2/2094,123ABC,XXX,59344
10/3/2094,123ABC,XXX,59345
10/4/2094,123ABC,XXX,59346
10/5/2094,123ABC,XXX,59347
10/6/2094,123ABC,XXX,59348
10/7/2094,123ABC,XXX,59349
10/8/2094,123ABC,XXX,59350
10/9/2094,123ABC,XXX,59351
10/10/2094,123ABC,XXX,59352
10/11/2094,123ABC,XXX,59353
10/12/2094,123ABC,XXX,59354
10/13/2094,123ABC,XXX,59355
10/14/2094,123ABC,XXX,59356
10/15/2094,123ABC,XXX,59357
10/16/2094,123ABC,XXX,59358
10/17/2094,123ABC,XXX,59359
10/18/2094,123ABC,XXX,59360
10/19/2094,123ABC,XXX,59361
10/20/2094,123ABC,XXX,59362
10/21/2094,123ABC,XXX,59363
10/22/2094,123ABC,XXX,59364
10/23/2094,123ABC,XXX,59365
10/24/2094,123ABC,XXX,59366
10/25/2094,123ABC,XXX,59367
10/26/2094,123ABC,XXX,59368
10/27/2094,123ABC,XXX,59369
10/28/2094,123ABC,XXX,59370
10/29/2094,123ABC,XXX,59371
10/30/2094,123ABC,XXX,59372
10/31/2094,123ABC,XXX,59373
11/1/2094,123ABC,XXX,59374
11/2/2094,123ABC,XXX,59375
11/3/2094,123ABC,XXX,59376
11/4/2094,123ABC,XXX,59377
11/5/2094,123ABC,XXX,59378
11/6/2094,123ABC,XXX,59379
11/7/2094,123ABC,XXX,59380
11/8/2094,123ABC,XXX,59381
11/9/2094,123ABC,XXX,59382
11/10/2094,123ABC,XXX,59383
11/11/2094,123ABC,XXX,59384
11/12/2094,123ABC,XXX,59385
11/13/2094,123ABC,XXX,59386
11/14/2094,123ABC,XXX,59387
11/15/2094,123ABC,XXX,59388
11/16/2094,123ABC,XXX,59389
11/17/2094,123ABC,XXX,59390
11/18/2094,123ABC,XXX,59391
11/19/2094,123ABC,XXX,59392
11/20/2094,123ABC,XXX,59393
11/21/2094,123ABC,XXX,59394
11/22/2094,123ABC,XXX,59395
11/23/2094,123ABC,XXX,59396
11/24/2094,123ABC,XXX,59397
11/25/2094,123ABC,XXX,59398
11/26/2094,123ABC,XXX,59399
11/27/2094,123ABC,XXX,59400
11/28/2094,123ABC,XXX,59401
11/29/2094,123ABC,XXX,59402
11/30/2094,123ABC,XXX,59403
12/1/2094,123ABC,XXX,59404
12/2/2094,123ABC,XXX,59405
12/3/2094,123ABC,XXX,59406
12/4/2094,123ABC,XXX,59407
12/5/2094,123ABC,XXX,59408
12/6/2094,123ABC,XXX,59409
12/7/2094,123ABC,XXX,59410
12/8/2094,123ABC,XXX,59411
12/9/2094,123ABC,XXX,59412
12/10/2094,123ABC,XXX,59413
12/11/2094,123ABC,XXX,59414
12/12/2094,123ABC,XXX,59415
12/13/2094,123ABC,XXX,59416
12/14/2094,123ABC,XXX,59417
12/15/2094,123ABC,XXX,59418
12/16/2094,123ABC,XXX,59419
12/17/2094,123ABC,XXX,59420
12/18/2094,123ABC,XXX,59421
12/19/2094,123ABC,XXX,59422
12/20/2094,123ABC,XXX,59423
12/21/2094,123ABC,XXX,59424
12/22/2094,123ABC,XXX,59425
12/23/2094,123ABC,XXX,59426
12/24/2094,123ABC,XXX,59427
12/25/2094,123ABC,XXX,59428
12/26/2094,123ABC,XXX,59429
12/27/2094,123ABC,XXX,59430
12/28/2094,123ABC,XXX,59431
12/29/2094,123ABC,XXX,59432
12/30/2094,123ABC,XXX,59433
12/31/2094,123ABC,XXX,59434
1/1/2095,123ABC,XXX,59435
1/2/2095,123ABC,XXX,59436
1/3/2095,123ABC,XXX,59437
1/4/2095,123ABC,XXX,59438
1/5/2095,123ABC,XXX,59439
1/6/2095,123ABC,XXX,59440
1/7/2095,123ABC,XXX,59441
1/8/2095,123ABC,XXX,59442
1/9/2095,123ABC,XXX,59443
1/10/2095,123ABC,XXX,59444
1/11/2095,123ABC,XXX,59445
1/12/2095,123ABC,XXX,59446
1/13/2095,123ABC,XXX,59447
1/14/2095,123ABC,XXX,59448
1/15/2095,123ABC,XXX,59449
1/16/2095,123ABC,XXX,59450
1/17/2095,123ABC,XXX,59451
1/18/2095,123ABC,XXX,59452
1/19/2095,123ABC,XXX,59453
1/20/2095,123ABC,XXX,59454
1/21/2095,123ABC,XXX,59455
1/22/2095,123ABC,XXX,59456
1/23/2095,123ABC,XXX,59457
1/24/2095,123ABC,XXX,59458
1/25/2095,123ABC,XXX,59459
1/26/2095,123ABC,XXX,59460
1/27/2095,123ABC,XXX,59461
1/28/2095,123ABC,XXX,59462
1/29/2095,123ABC,XXX,59463
1/30/2095,123ABC,XXX,59464
1/31/2095,123ABC,XXX,59465
2/1/2095,123ABC,XXX,59466
2/2/2095,123ABC,XXX,59467
2/3/2095,123ABC,XXX,59468
2/4/2095,123ABC,XXX,59469
2/5/2095,123ABC,XXX,59470
2/6/2095,123ABC,XXX,59471
2/7/2095,123ABC,XXX,59472
2/8/2095,123ABC,XXX,59473
2/9/2095,123ABC,XXX,59474
2/10/2095,123ABC,XXX,59475
2/11/2095,123ABC,XXX,59476
2/12/2095,123ABC,XXX,59477
2/13/2095,123ABC,XXX,59478
2/14/2095,123ABC,XXX,59479
2/15/2095,123ABC,XXX,59480
2/16/2095,123ABC,XXX,59481
2/17/2095,123ABC,XXX,59482
2/18/2095,123ABC,XXX,59483
2/19/2095,123ABC,XXX,59484
2/20/2095,123ABC,XXX,59485
2/21/2095,123ABC,XXX,59486
2/22/2095,123ABC,XXX,59487
2/23/2095,123ABC,XXX,59488
2/24/2095,123ABC,XXX,59489
2/25/2095,123ABC,XXX,59490
2/26/2095,123ABC,XXX,59491
2/27/2095,123ABC,XXX,59492
2/28/2095,123ABC,XXX,59493
3/1/2095,123ABC,XXX,59494
3/2/2095,123ABC,XXX,59495
3/3/2095,123ABC,XXX,59496
3/4/2095,123ABC,XXX,59497
3/5/2095,123ABC,XXX,59498
3/6/2095,123ABC,XXX,59499
3/7/2095,123ABC,XXX,59500
3/8/2095,123ABC,XXX,59501
3/9/2095,123ABC,XXX,59502
3/10/2095,123ABC,XXX,59503
3/11/2095,123ABC,XXX,59504
3/12/2095,123ABC,XXX,59505
3/13/2095,123ABC,XXX,59506
3/14/2095,123ABC,XXX,59507
3/15/2095,123ABC,XXX,59508
3/16/2095,123ABC,XXX,59509
3/17/2095,123ABC,XXX,59510
3/18/2095,123ABC,XXX,59511
3/19/2095,123ABC,XXX,59512
3/20/2095,123ABC,XXX,59513
3/21/2095,123ABC,XXX,59514
3/22/2095,123ABC,XXX,59515
3/23/2095,123ABC,XXX,59516
3/24/2095,123ABC,XXX,59517
3/25/2095,123ABC,XXX,59518
3/26/2095,123ABC,XXX,59519
3/27/2095,123ABC,XXX,59520
3/28/2095,123ABC,XXX,59521
3/29/2095,123ABC,XXX,59522
3/30/2095,123ABC,XXX,59523
3/31/2095,123ABC,XXX,59524
4/1/2095,123ABC,XXX,59525
4/2/2095,123ABC,XXX,59526
4/3/2095,123ABC,XXX,59527
4/4/2095,123ABC,XXX,59528
4/5/2095,123ABC,XXX,59529
4/6/2095,123ABC,XXX,59530
4/7/2095,123ABC,XXX,59531
4/8/2095,123ABC,XXX,59532
4/9/2095,123ABC,XXX,59533
4/10/2095,123ABC,XXX,59534
4/11/2095,123ABC,XXX,59535
4/12/2095,123ABC,XXX,59536
4/13/2095,123ABC,XXX,59537
4/14/2095,123ABC,XXX,59538
4/15/2095,123ABC,XXX,59539
4/16/2095,123ABC,XXX,59540
4/17/2095,123ABC,XXX,59541
4/18/2095,123ABC,XXX,59542
4/19/2095,123ABC,XXX,59543
4/20/2095,123ABC,XXX,59544
4/21/2095,123ABC,XXX,59545
4/22/2095,123ABC,XXX,59546
4/23/2095,123ABC,XXX,59547
4/24/2095,123ABC,XXX,59548
4/25/2095,123ABC,XXX,59549
4/26/2095,123ABC,XXX,59550
4/27/2095,123ABC,XXX,59551
4/28/2095,123ABC,XXX,59552
4/29/2095,123ABC,XXX,59553
4/30/2095,123ABC,XXX,59554
5/1/2095,123ABC,XXX,59555
5/2/2095,123ABC,XXX,59556
5/3/2095,123ABC,XXX,59557
5/4/2095,123ABC,XXX,59558
5/5/2095,123ABC,XXX,59559
5/6/2095,123ABC,XXX,59560
5/7/2095,123ABC,XXX,59561
5/8/2095,123ABC,XXX,59562
5/9/2095,123ABC,XXX,59563
5/10/2095,123ABC,XXX,59564
5/11/2095,123ABC,XXX,59565
5/12/2095,123ABC,XXX,59566
5/13/2095,123ABC,XXX,59567
5/14/2095,123ABC,XXX,59568
5/15/2095,123ABC,XXX,59569
5/16/2095,123ABC,XXX,59570
5/17/2095,123ABC,XXX,59571
5/18/2095,123ABC,XXX,59572
5/19/2095,123ABC,XXX,59573
5/20/2095,123ABC,XXX,59574
5/21/2095,123ABC,XXX,59575
5/22/2095,123ABC,XXX,59576
5/23/2095,123ABC,XXX,59577
5/24/2095,123ABC,XXX,59578
5/25/2095,123ABC,XXX,59579
5/26/2095,123ABC,XXX,59580
5/27/2095,123ABC,XXX,59581
5/28/2095,123ABC,XXX,59582
5/29/2095,123ABC,XXX,59583
5/30/2095,123ABC,XXX,59584
5/31/2095,123ABC,XXX,59585
6/1/2095,123ABC,XXX,59586
6/2/2095,123ABC,XXX,59587
6/3/2095,123ABC,XXX,59588
6/4/2095,123ABC,XXX,59589
6/5/2095,123ABC,XXX,59590
6/6/2095,123ABC,XXX,59591
6/7/2095,123ABC,XXX,59592
6/8/2095,123ABC,XXX,59593
6/9/2095,123ABC,XXX,59594
6/10/2095,123ABC,XXX,59595
6/11/2095,123ABC,XXX,59596
6/12/2095,123ABC,XXX,59597
6/13/2095,123ABC,XXX,59598
6/14/2095,123ABC,XXX,59599
6/15/2095,123ABC,XXX,59600
6/16/2095,123ABC,XXX,59601
6/17/2095,123ABC,XXX,59602
6/18/2095,123ABC,XXX,59603
6/19/2095,123ABC,XXX,59604
6/20/2095,123ABC,XXX,59605
6/21/2095,123ABC,XXX,59606
6/22/2095,123ABC,XXX,59607
6/23/2095,123ABC,XXX,59608
6/24/2095,123ABC,XXX,59609
6/25/2095,123ABC,XXX,59610
6/26/2095,123ABC,XXX,59611
6/27/2095,123ABC,XXX,59612
6/28/2095,123ABC,XXX,59613
6/29/2095,123ABC,XXX,59614
6/30/2095,123ABC,XXX,59615
7/1/2095,123ABC,XXX,59616
7/2/2095,123ABC,XXX,59617
7/3/2095,123ABC,XXX,59618
7/4/2095,123ABC,XXX,59619
7/5/2095,123ABC,XXX,59620
7/6/2095,123ABC,XXX,59621
7/7/2095,123ABC,XXX,59622
7/8/2095,123ABC,XXX,59623
7/9/2095,123ABC,XXX,59624
7/10/2095,123ABC,XXX,59625
7/11/2095,123ABC,XXX,59626
7/12/2095,123ABC,XXX,59627
7/13/2095,123ABC,XXX,59628
7/14/2095,123ABC,XXX,59629
7/15/2095,123ABC,XXX,59630
7/16/2095,123ABC,XXX,59631
7/17/2095,123ABC,XXX,59632
7/18/2095,123ABC,XXX,59633
7/19/2095,123ABC,XXX,59634
7/20/2095,123ABC,XXX,59635
7/21/2095,123ABC,XXX,59636
7/22/2095,123ABC,XXX,59637
7/23/2095,123ABC,XXX,59638
7/24/2095,123ABC,XXX,59639
7/25/2095,123ABC,XXX,59640
7/26/2095,123ABC,XXX,59641
7/27/2095,123ABC,XXX,59642
7/28/2095,123ABC,XXX,59643
7/29/2095,123ABC,XXX,59644
7/30/2095,123ABC,XXX,59645
7/31/2095,123ABC,XXX,59646
8/1/2095,123ABC,XXX,59647
8/2/2095,123ABC,XXX,59648
8/3/2095,123ABC,XXX,59649
8/4/2095,123ABC,XXX,59650
8/5/2095,123ABC,XXX,59651
8/6/2095,123ABC,XXX,59652
8/7/2095,123ABC,XXX,59653
8/8/2095,123ABC,XXX,59654
8/9/2095,123ABC,XXX,59655
8/10/2095,123ABC,XXX,59656
8/11/2095,123ABC,XXX,59657
8/12/2095,123ABC,XXX,59658
8/13/2095,123ABC,XXX,59659
8/14/2095,123ABC,XXX,59660
8/15/2095,123ABC,XXX,59661
8/16/2095,123ABC,XXX,59662
8/17/2095,123ABC,XXX,59663
8/18/2095,123ABC,XXX,59664
8/19/2095,123ABC,XXX,59665
8/20/2095,123ABC,XXX,59666
8/21/2095,123ABC,XXX,59667
8/22/2095,123ABC,XXX,59668
8/23/2095,123ABC,XXX,59669
8/24/2095,123ABC,XXX,59670
8/25/2095,123ABC,XXX,59671
8/26/2095,123ABC,XXX,59672
8/27/2095,123ABC,XXX,59673
8/28/2095,123ABC,XXX,59674
8/29/2095,123ABC,XXX,59675
8/30/2095,123ABC,XXX,59676
8/31/2095,123ABC,XXX,59677
9/1/2095,123ABC,XXX,59678
9/2/2095,123ABC,XXX,59679
9/3/2095,123ABC,XXX,59680
9/4/2095,123ABC,XXX,59681
9/5/2095,123ABC,XXX,59682
9/6/2095,123ABC,XXX,59683
9/7/2095,123ABC,XXX,59684
9/8/2095,123ABC,XXX,59685
9/9/2095,123ABC,XXX,59686
9/10/2095,123ABC,XXX,59687
9/11/2095,123ABC,XXX,59688
9/12/2095,123ABC,XXX,59689
9/13/2095,123ABC,XXX,59690
9/14/2095,123ABC,XXX,59691
9/15/2095,123ABC,XXX,59692
9/16/2095,123ABC,XXX,59693
9/17/2095,123ABC,XXX,59694
9/18/2095,123ABC,XXX,59695
9/19/2095,123ABC,XXX,59696
9/20/2095,123ABC,XXX,59697
9/21/2095,123ABC,XXX,59698
9/22/2095,123ABC,XXX,59699
9/23/2095,123ABC,XXX,59700
9/24/2095,123ABC,XXX,59701
9/25/2095,123ABC,XXX,59702
9/26/2095,123ABC,XXX,59703
9/27/2095,123ABC,XXX,59704
9/28/2095,123ABC,XXX,59705
9/29/2095,123ABC,XXX,59706
9/30/2095,123ABC,XXX,59707
10/1/2095,123ABC,XXX,59708
10/2/2095,123ABC,XXX,59709
10/3/2095,123ABC,XXX,59710
10/4/2095,123ABC,XXX,59711
10/5/2095,123ABC,XXX,59712
10/6/2095,123ABC,XXX,59713
10/7/2095,123ABC,XXX,59714
10/8/2095,123ABC,XXX,59715
10/9/2095,123ABC,XXX,59716
10/10/2095,123ABC,XXX,59717
10/11/2095,123ABC,XXX,59718
10/12/2095,123ABC,XXX,59719
10/13/2095,123ABC,XXX,59720
10/14/2095,123ABC,XXX,59721
10/15/2095,123ABC,XXX,59722
10/16/2095,123ABC,XXX,59723
10/17/2095,123ABC,XXX,59724
10/18/2095,123ABC,XXX,59725
10/19/2095,123ABC,XXX,59726
10/20/2095,123ABC,XXX,59727
10/21/2095,123ABC,XXX,59728
10/22/2095,123ABC,XXX,59729
10/23/2095,123ABC,XXX,59730
10/24/2095,123ABC,XXX,59731
10/25/2095,123ABC,XXX,59732
10/26/2095,123ABC,XXX,59733
10/27/2095,123ABC,XXX,59734
10/28/2095,123ABC,XXX,59735
10/29/2095,123ABC,XXX,59736
10/30/2095,123ABC,XXX,59737
10/31/2095,123ABC,XXX,59738
11/1/2095,123ABC,XXX,59739
11/2/2095,123ABC,XXX,59740
11/3/2095,123ABC,XXX,59741
11/4/2095,123ABC,XXX,59742
11/5/2095,123ABC,XXX,59743
11/6/2095,123ABC,XXX,59744
11/7/2095,123ABC,XXX,59745
11/8/2095,123ABC,XXX,59746
11/9/2095,123ABC,XXX,59747
11/10/2095,123ABC,XXX,59748
11/11/2095,123ABC,XXX,59749
11/12/2095,123ABC,XXX,59750
11/13/2095,123ABC,XXX,59751
11/14/2095,123ABC,XXX,59752
11/15/2095,123ABC,XXX,59753
11/16/2095,123ABC,XXX,59754
11/17/2095,123ABC,XXX,59755
11/18/2095,123ABC,XXX,59756
11/19/2095,123ABC,XXX,59757
11/20/2095,123ABC,XXX,59758
11/21/2095,123ABC,XXX,59759
11/22/2095,123ABC,XXX,59760
11/23/2095,123ABC,XXX,59761
11/24/2095,123ABC,XXX,59762
11/25/2095,123ABC,XXX,59763
11/26/2095,123ABC,XXX,59764
11/27/2095,123ABC,XXX,59765
11/28/2095,123ABC,XXX,59766
11/29/2095,123ABC,XXX,59767
11/30/2095,123ABC,XXX,59768
12/1/2095,123ABC,XXX,59769
12/2/2095,123ABC,XXX,59770
12/3/2095,123ABC,XXX,59771
12/4/2095,123ABC,XXX,59772
12/5/2095,123ABC,XXX,59773
12/6/2095,123ABC,XXX,59774
12/7/2095,123ABC,XXX,59775
12/8/2095,123ABC,XXX,59776
12/9/2095,123ABC,XXX,59777
12/10/2095,123ABC,XXX,59778
12/11/2095,123ABC,XXX,59779
12/12/2095,123ABC,XXX,59780
12/13/2095,123ABC,XXX,59781
12/14/2095,123ABC,XXX,59782
12/15/2095,123ABC,XXX,59783
12/16/2095,123ABC,XXX,59784
12/17/2095,123ABC,XXX,59785
12/18/2095,123ABC,XXX,59786
12/19/2095,123ABC,XXX,59787
12/20/2095,123ABC,XXX,59788
12/21/2095,123ABC,XXX,59789
12/22/2095,123ABC,XXX,59790
12/23/2095,123ABC,XXX,59791
12/24/2095,123ABC,XXX,59792
12/25/2095,123ABC,XXX,59793
12/26/2095,123ABC,XXX,59794
12/27/2095,123ABC,XXX,59795
12/28/2095,123ABC,XXX,59796
12/29/2095,123ABC,XXX,59797
12/30/2095,123ABC,XXX,59798
12/31/2095,123ABC,XXX,59799
1/1/2096,123ABC,XXX,59800
1/2/2096,123ABC,XXX,59801
1/3/2096,123ABC,XXX,59802
1/4/2096,123ABC,XXX,59803
1/5/2096,123ABC,XXX,59804
1/6/2096,123ABC,XXX,59805
1/7/2096,123ABC,XXX,59806
1/8/2096,123ABC,XXX,59807
1/9/2096,123ABC,XXX,59808
1/10/2096,123ABC,XXX,59809
1/11/2096,123ABC,XXX,59810
1/12/2096,123ABC,XXX,59811
1/13/2096,123ABC,XXX,59812
1/14/2096,123ABC,XXX,59813
1/15/2096,123ABC,XXX,59814
1/16/2096,123ABC,XXX,59815
1/17/2096,123ABC,XXX,59816
1/18/2096,123ABC,XXX,59817
1/19/2096,123ABC,XXX,59818
1/20/2096,123ABC,XXX,59819
1/21/2096,123ABC,XXX,59820
1/22/2096,123ABC,XXX,59821
1/23/2096,123ABC,XXX,59822
1/24/2096,123ABC,XXX,59823
1/25/2096,123ABC,XXX,59824
1/26/2096,123ABC,XXX,59825
1/27/2096,123ABC,XXX,59826
1/28/2096,123ABC,XXX,59827
1/29/2096,123ABC,XXX,59828
1/30/2096,123ABC,XXX,59829
1/31/2096,123ABC,XXX,59830
2/1/2096,123ABC,XXX,59831
2/2/2096,123ABC,XXX,59832
2/3/2096,123ABC,XXX,59833
2/4/2096,123ABC,XXX,59834
2/5/2096,123ABC,XXX,59835
2/6/2096,123ABC,XXX,59836
2/7/2096,123ABC,XXX,59837
2/8/2096,123ABC,XXX,59838
2/9/2096,123ABC,XXX,59839
2/10/2096,123ABC,XXX,59840
2/11/2096,123ABC,XXX,59841
2/12/2096,123ABC,XXX,59842
2/13/2096,123ABC,XXX,59843
2/14/2096,123ABC,XXX,59844
2/15/2096,123ABC,XXX,59845
2/16/2096,123ABC,XXX,59846
2/17/2096,123ABC,XXX,59847
2/18/2096,123ABC,XXX,59848
2/19/2096,123ABC,XXX,59849
2/20/2096,123ABC,XXX,59850
2/21/2096,123ABC,XXX,59851
2/22/2096,123ABC,XXX,59852
2/23/2096,123ABC,XXX,59853
2/24/2096,123ABC,XXX,59854
2/25/2096,123ABC,XXX,59855
2/26/2096,123ABC,XXX,59856
2/27/2096,123ABC,XXX,59857
2/28/2096,123ABC,XXX,59858
2/29/2096,123ABC,XXX,59859
3/1/2096,123ABC,XXX,59860
3/2/2096,123ABC,XXX,59861
3/3/2096,123ABC,XXX,59862
3/4/2096,123ABC,XXX,59863
3/5/2096,123ABC,XXX,59864
3/6/2096,123ABC,XXX,59865
3/7/2096,123ABC,XXX,59866
3/8/2096,123ABC,XXX,59867
3/9/2096,123ABC,XXX,59868
3/10/2096,123ABC,XXX,59869
3/11/2096,123ABC,XXX,59870
3/12/2096,123ABC,XXX,59871
3/13/2096,123ABC,XXX,59872
3/14/2096,123ABC,XXX,59873
3/15/2096,123ABC,XXX,59874
3/16/2096,123ABC,XXX,59875
3/17/2096,123ABC,XXX,59876
3/18/2096,123ABC,XXX,59877
3/19/2096,123ABC,XXX,59878
3/20/2096,123ABC,XXX,59879
3/21/2096,123ABC,XXX,59880
3/22/2096,123ABC,XXX,59881
3/23/2096,123ABC,XXX,59882
3/24/2096,123ABC,XXX,59883
3/25/2096,123ABC,XXX,59884
3/26/2096,123ABC,XXX,59885
3/27/2096,123ABC,XXX,59886
3/28/2096,123ABC,XXX,59887
3/29/2096,123ABC,XXX,59888
3/30/2096,123ABC,XXX,59889
3/31/2096,123ABC,XXX,59890
4/1/2096,123ABC,XXX,59891
4/2/2096,123ABC,XXX,59892
4/3/2096,123ABC,XXX,59893
4/4/2096,123ABC,XXX,59894
4/5/2096,123ABC,XXX,59895
4/6/2096,123ABC,XXX,59896
4/7/2096,123ABC,XXX,59897
4/8/2096,123ABC,XXX,59898
4/9/2096,123ABC,XXX,59899
4/10/2096,123ABC,XXX,59900
4/11/2096,123ABC,XXX,59901
4/12/2096,123ABC,XXX,59902
4/13/2096,123ABC,XXX,59903
4/14/2096,123ABC,XXX,59904
4/15/2096,123ABC,XXX,59905
4/16/2096,123ABC,XXX,59906
4/17/2096,123ABC,XXX,59907
4/18/2096,123ABC,XXX,59908
4/19/2096,123ABC,XXX,59909
4/20/2096,123ABC,XXX,59910
4/21/2096,123ABC,XXX,59911
4/22/2096,123ABC,XXX,59912
4/23/2096,123ABC,XXX,59913
4/24/2096,123ABC,XXX,59914
4/25/2096,123ABC,XXX,59915
4/26/2096,123ABC,XXX,59916
4/27/2096,123ABC,XXX,59917
4/28/2096,123ABC,XXX,59918
4/29/2096,123ABC,XXX,59919
4/30/2096,123ABC,XXX,59920
5/1/2096,123ABC,XXX,59921
5/2/2096,123ABC,XXX,59922
5/3/2096,123ABC,XXX,59923
5/4/2096,123ABC,XXX,59924
5/5/2096,123ABC,XXX,59925
5/6/2096,123ABC,XXX,59926
5/7/2096,123ABC,XXX,59927
5/8/2096,123ABC,XXX,59928
5/9/2096,123ABC,XXX,59929
5/10/2096,123ABC,XXX,59930
5/11/2096,123ABC,XXX,59931
5/12/2096,123ABC,XXX,59932
5/13/2096,123ABC,XXX,59933
5/14/2096,123ABC,XXX,59934
5/15/2096,123ABC,XXX,59935
5/16/2096,123ABC,XXX,59936
5/17/2096,123ABC,XXX,59937
5/18/2096,123ABC,XXX,59938
5/19/2096,123ABC,XXX,59939
5/20/2096,123ABC,XXX,59940
5/21/2096,123ABC,XXX,59941
5/22/2096,123ABC,XXX,59942
5/23/2096,123ABC,XXX,59943
5/24/2096,123ABC,XXX,59944
5/25/2096,123ABC,XXX,59945
5/26/2096,123ABC,XXX,59946
5/27/2096,123ABC,XXX,59947
5/28/2096,123ABC,XXX,59948
5/29/2096,123ABC,XXX,59949
5/30/2096,123ABC,XXX,59950
5/31/2096,123ABC,XXX,59951
6/1/2096,123ABC,XXX,59952
6/2/2096,123ABC,XXX,59953
6/3/2096,123ABC,XXX,59954
6/4/2096,123ABC,XXX,59955
6/5/2096,123ABC,XXX,59956
6/6/2096,123ABC,XXX,59957
6/7/2096,123ABC,XXX,59958
6/8/2096,123ABC,XXX,59959
6/9/2096,123ABC,XXX,59960
6/10/2096,123ABC,XXX,59961
6/11/2096,123ABC,XXX,59962
6/12/2096,123ABC,XXX,59963
6/13/2096,123ABC,XXX,59964
6/14/2096,123ABC,XXX,59965
6/15/2096,123ABC,XXX,59966
6/16/2096,123ABC,XXX,59967
6/17/2096,123ABC,XXX,59968
6/18/2096,123ABC,XXX,59969
6/19/2096,123ABC,XXX,59970
6/20/2096,123ABC,XXX,59971
6/21/2096,123ABC,XXX,59972
6/22/2096,123ABC,XXX,59973
6/23/2096,123ABC,XXX,59974
6/24/2096,123ABC,XXX,59975
6/25/2096,123ABC,XXX,59976
6/26/2096,123ABC,XXX,59977
6/27/2096,123ABC,XXX,59978
6/28/2096,123ABC,XXX,59979
6/29/2096,123ABC,XXX,59980
6/30/2096,123ABC,XXX,59981
7/1/2096,123ABC,XXX,59982
7/2/2096,123ABC,XXX,59983
7/3/2096,123ABC,XXX,59984
7/4/2096,123ABC,XXX,59985
7/5/2096,123ABC,XXX,59986
7/6/2096,123ABC,XXX,59987
7/7/2096,123ABC,XXX,59988
7/8/2096,123ABC,XXX,59989
7/9/2096,123ABC,XXX,59990
7/10/2096,123ABC,XXX,59991
7/11/2096,123ABC,XXX,59992
7/12/2096,123ABC,XXX,59993
7/13/2096,123ABC,XXX,59994
7/14/2096,123ABC,XXX,59995
7/15/2096,123ABC,XXX,59996
