PO_Number,PO_Line_Number,PO_Date,PO_Fiscal_Year,PO_Type,PO_Line_Spend,PO_Line_Currency,PO_Line_Item,PO_Line_Unit_Price,PO_Line_Qty,PO_Line_UoM,PO_Line_Vendor,PO_Line_L4_Category,PO_Line_L2_Category,PO_Line_L1_Category,PO_Payment_Term,PO_Line_BU,PO_Line_L3_Category
8592,8592_2,03-05-2013,2012-2013,IT Services," $4,17,718.69 ",USD,TippingPoint Maintenance and Support,1,Each," $4,17,718.69 ",HEWLETT PACKARD,Maintenance or support fees,Software maintenance and support,Computer services,Engineering and Research and Technology Based Services,California Technology Agency,NET 45 DAYS
8595,8595_1,5/13/2013,2012-2013,NON-IT Goods," $6,915.00 ",USD,"Chair, Avalon, Ergo. Ebony, Fabric 682900.0200",15,Each, $461.00 ,3B INDUSTRIES INC,Arm chair,Furniture,Accommodation furniture,Furniture and Furnishings,California Technology Agency,NET 30 DAYS
8596,8596_1,6/26/2015,2014-2015,IT Goods," $2,200.83 ",USD,software license,1,Each," $2,200.83 ",Capital Datacorp,Enterprise resource planning ERP software,Finance accounting and enterprise resource planning ERP software,Software,Information Technology Broadcasting and Telecommunications,California Department of Technology,NET 45 DAYS
8597,8597_1,07-05-2013,2012-2013,IT Goods," $6,810.00 ",USD,"Trend Micro Enterprise for Security Endpoints 1 Year SW Maint. &
Support Renewal",1,Each," $6,810.00 ","Government Technology Solutions, Inc.",Maintenance or support fees,Software maintenance and support,Computer services,Engineering and Research and Technology Based Services,California Technology Agency,NET 20 DAYS
8598,8598_1,5/23/2013,2012-2013,NON-IT Goods," $5,086.48 ",USD,Multicoupler,1,Each," $5,086.48 ",MAUKA ENTERPRISES,Radio frequency data communication equipment,Fixed network equipment and components,Data Voice or Multimedia Network Equipment or Platforms and Accessories,Information Technology Broadcasting and Telecommunications,California Technology Agency,NET 30 DAYS
8599,8599_1,01-05-2013,2012-2013,IT Goods," $7,405.50 ",USD,Acronis Software Renewal,1,Each," $7,405.50 ",Capital Datacorp,Radio frequency data communication equipment,Fixed network equipment and components,Data Voice or Multimedia Network Equipment or Platforms and Accessories,Information Technology Broadcasting and Telecommunications,California Technology Agency,NET 45 DAYS
8600,8600_1,12-05-2013,2012-2013,NON-IT Goods," $3,976.00 ",USD,6ft Standard Parabolic Unshielded Antenna single polarized.,2,Each," $1,988.00 ",MAUKA ENTERPRISES,Geographic positioning system GPS antenna,Fixed network equipment and components,Data Voice or Multimedia Network Equipment or Platforms and Accessories,Information Technology Broadcasting and Telecommunications,California Technology Agency,NET 60 DAYS
8600,8600_2,12-05-2013,2012-2013,NON-IT Goods, $580.00 ,USD,"Pipe-4-1/2 x 60"", Slope -16:1 Universal mounting, round legs from
1-3/4"" to 8-5/8"" OD.",1,Each, $580.00 ,MAUKA ENTERPRISES,Furniture bases or legs or leg extensions,General furniture parts and accessories,Accommodation furniture,Furniture and Furnishings,California Technology Agency,NET 60 DAYS
8601,8601_1,10-05-2013,2012-2013,NON-IT Services," $4,999.00 ",USD,Transcription Services,1,Each," $4,999.00 ",Cooksey & Company LLC,Transcription or translation systems or kits,In vitro transcription and translation products,Laboratory and scientific equipment,Laboratory and Measuring and Observing and Testing Equipment,California Technology Agency,NET 30 DAYS
8603,8603_1,08-05-2013,2012-2013,IT Goods," $1,03,784.00 ",USD,Finalist Software Maintenance Renewal,1,Each," $1,03,784.00 ","Pitney Bowes Business Insight (dba Pitney Bowes Software, Inc)",Maintenance or support fees,Software maintenance and support,Computer services,Engineering and Research and Technology Based Services,California Technology Agency,NET 30 DAYS
8604,8604_1,5/16/2013,2012-2013,IT Goods," $69,278.00 ",USD,Hewkett-Packard OpenView SW Support Renewal,1,Each," $69,278.00 ",PREMIER IT SOLUTIONS INC,Maintenance or support fees,Software maintenance and support,Computer services,Engineering and Research and Technology Based Services,California Technology Agency,NET 30 DAYS
8605,8605_1,12-05-2013,2012-2013,NON-IT Goods," $1,02,984.15 ",USD,"Portable Front Covers, etc.",1,Each," $1,02,984.15 ","Comtech Communications, Inc.",Bearing cover,Bearings,Bearings and bushings and wheels and gears,Manufacturing Components and Supplies,California Technology Agency,NET 60 DAYS
8607,8607_1,07-05-2013,2012-2013,IT Goods," $54,723.68 ",USD,HP 300GB 6G SAS 15K 2.5m SC ENT HDD,118,Each, $463.76 ,Western Blue Corporation,Random access memory RAM,Integrated circuits,Printed circuits and integrated circuits and microassemblies,Electronic Components and Supplies,California Technology Agency,PCARD
8607,8607_2,07-05-2013,2012-2013,IT Goods," $4,426.80 ",USD,1 Year Hard Drive Warranty,10,Each, $442.68 ,Western Blue Corporation,Computer hardware maintenance support service,System and system component administration services,Computer services,Engineering and Research and Technology Based Services,California Technology Agency,PCARD
8607,8607_3,07-05-2013,2012-2013,IT Goods," $23,239.68 ",USD,"HP 8GB (1x8GB) Dual Rank x4 PC3 - 10600 (DDR3-1333) Registered CAS-9
Memory Kit",192,Each, $121.04 ,Western Blue Corporation,Random access memory RAM,Integrated circuits,Printed circuits and integrated circuits and microassemblies,Electronic Components and Supplies,California Technology Agency,PCARD
8608,8608_1,5/13/2013,2012-2013,NON-IT Goods," $11,727.00 ",USD,Dehydrator,1,Each," $11,727.00 ",Sacramento Electronic Supply,Radio frequency data communication equipment,Fixed network equipment and components,Data Voice or Multimedia Network Equipment or Platforms and Accessories,Information Technology Broadcasting and Telecommunications,California Technology Agency,NET 60 DAYS
8609,8609_1,8/16/2012,2012-2013,NON-IT Services," $49,900.00 ",USD,Vocational Rehabilitation Services,1,Each," $49,900.00 ",THE VENDING GUY,Vocational rehabilitation services,In service training and manpower development,Vocational training,Education and Training Services,Rehabilitation,Unspecified
8609,8609_2,08-05-2013,2012-2013,IT Goods," $2,04,000.00 ",USD,SAM Guidance & Monitoring Software Subscription Renewal,1,Each," $2,04,000.00 ","ISAM, Inc.",Maintenance or support fees,Software maintenance and support,Computer services,Engineering and Research and Technology Based Services,California Technology Agency,Unspecified
8610,8610_1,09-05-2013,2012-2013,NON-IT Goods," $3,695.59 ",USD,"E/Z Rider, Gun Mount, Door Popper",1,Each," $3,695.59 ",Cop Shop Installations,Radio frequency data communication equipment,Fixed network equipment and components,Data Voice or Multimedia Network Equipment or Platforms and Accessories,Information Technology Broadcasting and Telecommunications,California Technology Agency,NET 30 DAYS
8611,8611_1,10-05-2013,2012-2013,IT Goods," $2,218.56 ",USD,software license,1,Each," $2,218.56 ",Capital Data Corp,Office suite software,Business function specific software,Software,Information Technology Broadcasting and Telecommunications,California Technology Agency,NET 45 DAYS
8612,8612_1,10-05-2013,2012-2013,IT Goods, $504.00 ,USD,software license,1,Each, $504.00 ,Capital Data Corp,Office suite software,Business function specific software,Software,Information Technology Broadcasting and Telecommunications,California Technology Agency,NET 30 DAYS
8613,8613_1,12-05-2013,2012-2013,NON-IT Goods," $2,295.78 ",USD,"KCH-14M; KCH-15M, E30-7647-05; and KCT-23A-K2",1,Each," $2,295.78 ","Comtech Communications, Inc.",Wireless microphone and instrument amplification system,Audio and visual equipment,Consumer electronics,Domestic Appliances and Supplies and Consumer Electronic Products,California Technology Agency,NET 45 DAYS
8615,8615_1,06-05-2013,2012-2013,NON-IT Goods," $1,425.00 ",USD,"IMBE Analog, Radio Software Refresh",1,Each," $1,425.00 ",Motorola Solutions,Radio core equipment,Fixed network equipment and components,Data Voice or Multimedia Network Equipment or Platforms and Accessories,Information Technology Broadcasting and Telecommunications,California Technology Agency,NET 30 DAYS
8616,8616_1,5/15/2013,2012-2013,IT Goods," $12,048.00 ",USD,AXIOS Ropes Software Subscription Renewal,1,Each," $12,048.00 ","Axios Products, Inc.",Maintenance or support fees,Software maintenance and support,Computer services,Engineering and Research and Technology Based Services,California Technology Agency,NET 45 DAYS
8617,8617_1,06-05-2013,2012-2013,NON-IT Services," $7,229.90 ",USD,"March, June, July, August, November, December 2012 Transport Labor",1,Each," $7,229.90 ",SAN BERNARDINO COUNTY,Labor fee,Refuse disposal and treatment fees,Refuse disposal and treatment,Industrial Cleaning Services,California Technology Agency,NET 60 DAYS
8618,8618_1,08-05-2013,2012-2013,NON-IT Goods," $1,977.52 ",USD,"Cable, mount, washer, housing, standoff",1,Each," $1,977.52 ",NIZAMI SUPPLIES,Radio frequency data communication equipment,Fixed network equipment and components,Data Voice or Multimedia Network Equipment or Platforms and Accessories,Information Technology Broadcasting and Telecommunications,California Technology Agency,NET 15 DAYS
8619,8619_1,06-05-2013,2012-2013,NON-IT Goods," $2,285.00 ",USD,Registration,3,Each, $761.67 ,LION TECHNOLOGY INC,License or registration fee,Public administration,Public administration and finance services,Politics and Civic Affairs Services,California Technology Agency,NET 30 DAYS
8620,8620_1,5/14/2013,2012-2013,IT Goods," $2,93,764.24 ",USD,HP Servers & memory,1,Each," $2,93,764.24 ",Western Blue Corporation,Computer or network or internet security,System and system component administration services,Computer services,Engineering and Research and Technology Based Services,California Technology Agency,NET 30 DAYS
8620,8620_2,5/14/2013,2012-2013,IT Goods," $52,136.00 ",USD,5 Yr Warranty,1,Each," $52,136.00 ",Western Blue Corporation,Maintenance or support fees,Software maintenance and support,Computer services,Engineering and Research and Technology Based Services,California Technology Agency,NET 30 DAYS
8621,8621_1,06-05-2013,2012-2013,NON-IT Services," $3,256.00 ",USD,November 2012 Transport Services,1,Each," $3,256.00 ",County of Orange,Labor fee,Refuse disposal and treatment fees,Refuse disposal and treatment,Industrial Cleaning Services,California Technology Agency,NET 30 DAYS
8622,8622_1,07-08-2013,2013-2014,IT Services, $253.82 ,USD,Maintenance for Security Wireless Analyzer,1,Each, $253.82 ,MARK LEE & YONG KAY INC DBA BAY CONSTRUCTION CO,Maintenance or support fees,Software maintenance and support,Computer services,Engineering and Research and Technology Based Services,California Department of Technology,NET 45 DAYS
8623,8623_1,6/28/2013,2012-2013,IT Goods," $21,649.49 ",USD,Citrix Preferred Ext Support Subscription,1,Each," $21,649.49 ",GTC Systems Inc.,License management software,Business function specific software,Software,Information Technology Broadcasting and Telecommunications,California Technology Agency,PCARD
8624,8624_1,5/13/2013,2012-2013,IT Goods," $3,715.00 ",USD,Desktop Touchscreen Monitor,1,Each," $3,715.00 ",US Control Group Inc,Touch screen monitors,Computer displays,Computer Equipment and Accessories,Information Technology Broadcasting and Telecommunications,California Technology Agency,NET 30 DAYS
8625,8625_1,5/15/2013,2012-2013,IT Goods," $16,742.00 ",USD,OpenText RightFax SW & Support Subscription,1,Each," $16,742.00 ",Angus Hamer Networking,Maintenance or support fees,Software maintenance and support,Computer services,Engineering and Research and Technology Based Services,California Technology Agency,Unspecified
8626,8626_1,08-05-2013,2012-2013,NON-IT Goods, $399.90 ,USD,HEADSET ADAPTOR BOX,2,Each, $199.95 ,COMTRONIX COMMUNICATIONS INC,Radio frequency data communication equipment,Fixed network equipment and components,Data Voice or Multimedia Network Equipment or Platforms and Accessories,Information Technology Broadcasting and Telecommunications,California Technology Agency,NET 15 DAYS
8627,8627_1,08-05-2013,2012-2013,NON-IT Goods, $718.25 ,USD,"ANTENNAS, GRILLE ASY PA SYSTEM",1,Each, $718.25 ,Lehr Auto Electric,Radio frequency data communication equipment,Fixed network equipment and components,Data Voice or Multimedia Network Equipment or Platforms and Accessories,Information Technology Broadcasting and Telecommunications,California Technology Agency,NET 30 DAYS
8628,8628_1,5/13/2013,2012-2013,NON-IT Goods, $417.75 ,USD,Antenna,1,Each, $417.75 ,Sandy's Communications,Radio frequency data communication equipment,Fixed network equipment and components,Data Voice or Multimedia Network Equipment or Platforms and Accessories,Information Technology Broadcasting and Telecommunications,California Technology Agency,NET 30 DAYS
8630,8630_1,5/13/2013,2012-2013,NON-IT Goods," $3,002.50 ",USD,"Pa Speaker, etc",1,Each," $3,002.50 ",Sandy's Communications,Surface mount device,Assembly machines,Industrial process machinery and equipment and supplies,Industrial Manufacturing and Processing Machinery and Accessories,California Technology Agency,NET 15 DAYS
8631,8631_1,09-05-2013,2012-2013,NON-IT Goods, $185.00 ,USD,"Respirators, Nitrile Gloves",1,Each, $185.00 ,"Callor Sales, Inc",Radio frequency data communication equipment,Fixed network equipment and components,Data Voice or Multimedia Network Equipment or Platforms and Accessories,Information Technology Broadcasting and Telecommunications,California Technology Agency,NET 45 DAYS
8631,8631_2,9/17/2013,2013-2014,NON-IT Services," $8,631.00 ",USD,"Lodging for fire fighters ""going fire""  MORGAN Fire CASCU 005452",63,Each, $137.00 ,Holiday Inn Dublin,Single room,Hotel rooms,Hotels and lodging and meeting facilities,Travel and Food and Lodging and Entertainment Services,Forestry and Fire Protection,NET 45 DAYS
8632,8632_1,6/17/2013,2012-2013,NON-IT Services," $40,000.00 ",USD,Management Perspective and Budget Process Training,1,Each," $40,000.00 ",DLS Enterprises.net,Maintenance or support fees,Software maintenance and support,Computer services,Engineering and Research and Technology Based Services,California Technology Agency,NET 45 DAYS
8633,8633_1,5/15/2013,2012-2013,NON-IT Goods," $15,385.00 ",USD,Batteries,1,Each," $15,385.00 ",Sandy's Communications,Radio frequency data communication equipment,Fixed network equipment and components,Data Voice or Multimedia Network Equipment or Platforms and Accessories,Information Technology Broadcasting and Telecommunications,California Technology Agency,NET 30 DAYS
8634,8634_1,5/13/2013,2012-2013,NON-IT Goods, $498.84 ,USD,Grip Attachments,1,Each, $498.84 ,"Comtech Communications, Inc.",Radio frequency data communication equipment,Fixed network equipment and components,Data Voice or Multimedia Network Equipment or Platforms and Accessories,Information Technology Broadcasting and Telecommunications,California Technology Agency,NET 30 DAYS
8635,8635_1,5/13/2013,2012-2013,NON-IT Goods," $1,000.00 ",USD,Circuit breakers,1,Each," $1,000.00 ",Sandy's Communications,Radio frequency data communication equipment,Fixed network equipment and components,Data Voice or Multimedia Network Equipment or Platforms and Accessories,Information Technology Broadcasting and Telecommunications,California Technology Agency,Unspecified
8636,8636_1,08-05-2013,2012-2013,NON-IT Goods, $874.38 ,USD,6-drawer card cabinet,1,Each, $874.38 ,Burkett's Office Supplies,Cabinets,Cabinetry,Interior finishing materials,Structures and Building and Construction and Manufacturing Components and Supplies,California Technology Agency,NET 45 DAYS
8637,8637_1,5/30/2013,2012-2013,NON-IT Services," $30,000.00 ",USD,Non-IT Training,1,Each," $30,000.00 ",CPS Human Resource Services,Maintenance or support fees,Software maintenance and support,Computer services,Engineering and Research and Technology Based Services,California Technology Agency,NET 30 DAYS
8638,8638_1,09-05-2013,2012-2013,NON-IT Goods, $122.88 ,USD,Wesco Steel Hand Truck,1,Each, $122.88 ,Whittier Electronics Co,Radio frequency data communication equipment,Fixed network equipment and components,Data Voice or Multimedia Network Equipment or Platforms and Accessories,Information Technology Broadcasting and Telecommunications,California Technology Agency,NET 30 DAYS
8639,8639_1,5/15/2013,2012-2013,NON-IT Goods, $303.00 ,USD,UHF Antenna,1,Each, $303.00 ,MAUKA ENTERPRISES,Radio frequency data communication equipment,Fixed network equipment and components,Data Voice or Multimedia Network Equipment or Platforms and Accessories,Information Technology Broadcasting and Telecommunications,California Technology Agency,NET 45 DAYS
8640,8640_1,02-06-2014,2013-2014,IT Services," $12,36,655.00 ",USD,Contract to provide services to re-platform the CDCR BIS SAP applications.,1,Each," $12,36,655.00 ",HP Enterprise Services,Maintenance or support fees,Software maintenance and support,Computer services,Engineering and Research and Technology Based Services,California Department of Technology,NET 45 DAYS
8641,8641_1,5/17/2013,2012-2013,NON-IT Goods, $154.00 ,USD,Adaptor Cable,1,Each, $154.00 ,Sandy's Communications,Radio frequency data communication equipment,Fixed network equipment and components,Data Voice or Multimedia Network Equipment or Platforms and Accessories,Information Technology Broadcasting and Telecommunications,California Technology Agency,NET 45 DAYS
8642,8642_1,6/28/2013,2012-2013,IT Goods," $1,838.31 ",USD,autodesk autocad 2014 subscription & support,3,Each, $612.77 ,DLT SOLUTIONS LLC,License management software,Business function specific software,Software,Information Technology Broadcasting and Telecommunications,California Technology Agency,NET 30 DAYS
8643,8643_1,5/15/2013,2012-2013,IT Goods," $9,167.00 ",USD,TSO Superset Utilities Software Subscription Renewal,1,Each," $9,167.00 ","Applied Software, Inc.",Maintenance or support fees,Software maintenance and support,Computer services,Engineering and Research and Technology Based Services,California Technology Agency,NET 45 DAYS
8644,8644_1,09-05-2013,2012-2013,NON-IT Goods, $736.23 ,USD,"Tool Set, Ratchet Strap, Liftall, Batteries",1,Each, $736.23 ,NIZAMI SUPPLIES,Radio frequency data communication equipment,Fixed network equipment and components,Data Voice or Multimedia Network Equipment or Platforms and Accessories,Information Technology Broadcasting and Telecommunications,California Technology Agency,NET 30 DAYS
8645,8645_1,5/13/2013,2012-2013,NON-IT Goods," $2,615.20 ",USD,"Replacement BK Extender Mics, MAXRAD 806-866, 3DB Gain Elevated Feed",1,Each," $2,615.20 ",MAUKA ENTERPRISES,Wireless microphone and instrument amplification system,Audio and visual equipment,Consumer electronics,Domestic Appliances and Supplies and Consumer Electronic Products,California Technology Agency,Unspecified
8646,8646_1,5/13/2013,2012-2013,NON-IT Goods, $229.60 ,USD,"Plye Propmp35r 30W megaphone with siren, voice recorder",8,Each, $28.70 ,Stay Safe Store,Megaphones,Audio and visual equipment,Consumer electronics,Domestic Appliances and Supplies and Consumer Electronic Products,California Technology Agency,NET 30 DAYS
8647,8647_1,5/15/2013,2012-2013,NON-IT Goods," $1,54,343.00 ",USD,Eliptical waveguides,1,Each," $1,54,343.00 ",MAUKA ENTERPRISES,Radio frequency data communication equipment,Fixed network equipment and components,Data Voice or Multimedia Network Equipment or Platforms and Accessories,Information Technology Broadcasting and Telecommunications,California Technology Agency,NET 45 DAYS
8648,8648_1,5/13/2013,2012-2013,IT Goods," $1,81,300.00 ",USD,"Norsat Ku-Band, Upconverter, Satellite Router",1,Each," $1,81,300.00 ",Sandy's Communications,Satellite receivers,Audio and visual equipment,Consumer electronics,Domestic Appliances and Supplies and Consumer Electronic Products,California Technology Agency,NET 45 DAYS
8649,8649_1,10-05-2013,2012-2013,IT Goods," $1,55,694.60 ",USD,Metier License for PSCO & Metier Customization for PSCO.,1,Each," $1,55,694.60 ","Metier, Ltd",Maintenance or support fees,Software maintenance and support,Computer services,Engineering and Research and Technology Based Services,California Technology Agency,NET 60 DAYS
8650,8650_1,5/13/2013,2012-2013,IT Goods, $845.00 ,USD,"Juniper Antenna for Wireless Access Point, Juniper LAN Controller",1,Each, $845.00 ,Sandy's Communications,Geographic positioning system GPS antenna,Fixed network equipment and components,Data Voice or Multimedia Network Equipment or Platforms and Accessories,Information Technology Broadcasting and Telecommunications,California Technology Agency,NET 45 DAYS
8651,8651_1,5/13/2013,2012-2013,NON-IT Services," $2,145.36 ",USD,Labor rate,1,Each," $2,145.36 ",Wind Dancer Moving Company,Labor fee,Refuse disposal and treatment fees,Refuse disposal and treatment,Industrial Cleaning Services,California Technology Agency,NET 60 DAYS
8651,8651_2,5/13/2013,2012-2013,NON-IT Services, $508.10 ,USD,Overtime Labor Rate,1,Each, $508.10 ,Wind Dancer Moving Company,Labor fee,Refuse disposal and treatment fees,Refuse disposal and treatment,Industrial Cleaning Services,California Technology Agency,NET 60 DAYS
8652,8652_1,5/17/2013,2012-2013,NON-IT Goods, $245.28 ,USD,Universal Battery,16,Each, $15.33 ,Sacramento Electronic Supply,Radio frequency data communication equipment,Fixed network equipment and components,Data Voice or Multimedia Network Equipment or Platforms and Accessories,Information Technology Broadcasting and Telecommunications,California Technology Agency,NET 30 DAYS
8653,8653_1,08-05-2013,2012-2013,NON-IT Goods, $870.00 ,USD,RADIO PROGRAMMING CABLE,10,Each, $87.00 ,Sandy's Communications,Radio frequency data communication equipment,Fixed network equipment and components,Data Voice or Multimedia Network Equipment or Platforms and Accessories,Information Technology Broadcasting and Telecommunications,California Technology Agency,NET 15 DAYS
8654,8654_1,5/15/2013,2012-2013,NON-IT Goods, $164.30 ,USD,Hoisting grips,1,Each, $164.30 ,Whittier Electronics Co,Radio frequency data communication equipment,Fixed network equipment and components,Data Voice or Multimedia Network Equipment or Platforms and Accessories,Information Technology Broadcasting and Telecommunications,California Technology Agency,Unspecified
8655,8655_1,5/15/2013,2012-2013,NON-IT Goods, $723.00 ,USD,Antenna mounts,1,Each, $723.00 ,Sandy's Communications,Radio frequency data communication equipment,Fixed network equipment and components,Data Voice or Multimedia Network Equipment or Platforms and Accessories,Information Technology Broadcasting and Telecommunications,California Technology Agency,NET 30 DAYS
8656,8656_1,10-05-2013,2012-2013,IT Goods, $255.67 ,USD,software license,1,Each, $255.67 ,CAPITAL DATACORP,License management software,Business function specific software,Software,Information Technology Broadcasting and Telecommunications,California Technology Agency,NET 45 DAYS
8657,8657_1,6/28/2013,2012-2013,IT Goods," $1,895.00 ",USD,Thinkstock Custom Extended License Subscription,1,Each," $1,895.00 ",Capital Datacorp,License management software,Business function specific software,Software,Information Technology Broadcasting and Telecommunications,California Technology Agency,NET 45 DAYS
8658,8658_1,5/13/2013,2012-2013,NON-IT Goods, $272.00 ,USD,Power Supply,1,Each, $272.00 ,Sandy's Communications,Power supply outlet strip,Power conditioning equipment,Electrical equipment and components and supplies,Electrical Systems and Lighting and Components and Accessories and Supplies,California Technology Agency,NET 45 DAYS
8659,8659_1,5/13/2013,2012-2013,NON-IT Goods, $198.00 ,USD,Yagi Antenna,1,Each, $198.00 ,Sandy's Communications,Geographic positioning system GPS antenna,Fixed network equipment and components,Data Voice or Multimedia Network Equipment or Platforms and Accessories,Information Technology Broadcasting and Telecommunications,California Technology Agency,NET 30 DAYS
8660,8660_1,5/13/2013,2012-2013,NON-IT Goods, $515.00 ,USD,"Enclosed 2 Dipole Antenna, Bi-Directional Connector",1,Each, $515.00 ,Sandy's Communications,Geographic positioning system GPS antenna,Fixed network equipment and components,Data Voice or Multimedia Network Equipment or Platforms and Accessories,Information Technology Broadcasting and Telecommunications,California Technology Agency,NET 30 DAYS
8661,8661_1,5/15/2013,2012-2013,IT Goods," $67,187.25 ",USD,ViewDirect Software Subscription Renewal,1,Each," $67,187.25 ",Allen Systems Group,Maintenance or support fees,Software maintenance and support,Computer services,Engineering and Research and Technology Based Services,California Technology Agency,NET 45 DAYS
8662,8662_1,10-05-2013,2012-2013,NON-IT Goods, $534.50 ,USD,RELAY,1,Each, $534.50 ,Sandy's Communications,Radio frequency data communication equipment,Fixed network equipment and components,Data Voice or Multimedia Network Equipment or Platforms and Accessories,Information Technology Broadcasting and Telecommunications,California Technology Agency,NET 45 DAYS
8663,8663_1,5/13/2013,2012-2013,NON-IT Goods," $7,359.50 ",USD,"VOIP Console, Desk Microphone",1,Each," $7,359.50 ",Sandy's Communications,IP phones,Personal communication devices,Communications Devices and Accessories,Information Technology Broadcasting and Telecommunications,California Technology Agency,NET 30 DAYS
8664,8664_1,5/13/2013,2012-2013,NON-IT Goods, $125.00 ,USD,Replacement for PXL 12050 Battery,5,Each, $25.00 ,HUMMINGBIRD NETWORKS,Dry cell batteries,Batteries and cells and accessories,Batteries and generators and kinetic power transmission,Power Generation and Distribution Machinery and Accessories,California Technology Agency,NET 60 DAYS
8665,8665_1,5/13/2013,2012-2013,NON-IT Goods, $565.55 ,USD,"BNC Female/Male Adapter, SLUGS",1,Each, $565.55 ,HUMMINGBIRD NETWORKS,Battery adapter or accessories,Batteries and cells and accessories,Batteries and generators and kinetic power transmission,Power Generation and Distribution Machinery and Accessories,California Technology Agency,NET 45 DAYS
8666,8666_1,5/13/2013,2012-2013,NON-IT Goods," $5,460.00 ",USD,1/0 AWG gas & oil resistant wire (250 Ft spools),3000,Each, $1.82 ,MAUKA ENTERPRISES,Heat resistant wire,Electrical wire,Electrical wire and cable and harness,Power Generation and Distribution Machinery and Accessories,California Technology Agency,PCARD
8668,8668_1,5/23/2013,2012-2013,NON-IT Goods," $7,659.84 ",USD,Safety equipment,1,Each," $7,659.84 ",IBHP INCORPORATED,Radio frequency data communication equipment,Fixed network equipment and components,Data Voice or Multimedia Network Equipment or Platforms and Accessories,Information Technology Broadcasting and Telecommunications,California Technology Agency,NET 45 DAYS
8670,8670_1,5/15/2013,2012-2013,NON-IT Goods," $1,497.32 ",USD,Control Heads,1,Each," $1,497.32 ",Whittier Electronics Co,Radio frequency data communication equipment,Fixed network equipment and components,Data Voice or Multimedia Network Equipment or Platforms and Accessories,Information Technology Broadcasting and Telecommunications,California Technology Agency,NET 45 DAYS
8671,8671_1,5/15/2013,2012-2013,NON-IT Goods," $2,456.50 ",USD,Mounting shelf,1,Each," $2,456.50 ",Whittier Electronics Co,Radio frequency data communication equipment,Fixed network equipment and components,Data Voice or Multimedia Network Equipment or Platforms and Accessories,Information Technology Broadcasting and Telecommunications,California Technology Agency,NET 60 DAYS
8672,8672_1,5/22/2013,2012-2013,NON-IT Goods," $5,015.00 ",USD,CAL-V VOTER,1,Each," $5,015.00 ",JPS Communications Inc.,Radio frequency data communication equipment,Fixed network equipment and components,Data Voice or Multimedia Network Equipment or Platforms and Accessories,Information Technology Broadcasting and Telecommunications,California Technology Agency,NET 45 DAYS
8673,8673_1,5/23/2013,2012-2013,NON-IT Goods," $1,642.00 ",USD,Module Assembly,1,Each," $1,642.00 ",JPS Communications Inc.,Radio frequency data communication equipment,Fixed network equipment and components,Data Voice or Multimedia Network Equipment or Platforms and Accessories,Information Technology Broadcasting and Telecommunications,California Technology Agency,NET 45 DAYS
8675,8675_1,5/14/2013,2012-2013,NON-IT Goods, $864.10 ,USD,VARIOUS PARTS,1,Each, $864.10 ,Whittier Electronics Co,Radio frequency data communication equipment,Fixed network equipment and components,Data Voice or Multimedia Network Equipment or Platforms and Accessories,Information Technology Broadcasting and Telecommunications,California Technology Agency,NET 60 DAYS
8676,8676_1,5/22/2013,2012-2013,IT Goods," $2,70,583.20 ",USD,IBM SoftwareXcel Enterprise Subscription Renewal,1,Each," $2,70,583.20 ",IBM,Maintenance or support fees,Software maintenance and support,Computer services,Engineering and Research and Technology Based Services,California Technology Agency,NET 15 DAYS
8677,8677_1,5/23/2013,2012-2013,IT Goods," $3,32,907.52 ",USD,HP ProLiant DL560 Gen8 SFF Configure-to-order Server,1,Each," $3,32,907.52 ",Western Blue Corporation,Computer or network or internet security,System and system component administration services,Computer services,Engineering and Research and Technology Based Services,California Technology Agency,NET 30 DAYS
8677,8677_2,5/23/2013,2012-2013,IT Goods," $45,288.12 ",USD,HP 5 Year Warranty,1,Each," $45,288.12 ",Western Blue Corporation,Computer or network or internet security,System and system component administration services,Computer services,Engineering and Research and Technology Based Services,California Technology Agency,NET 30 DAYS
8678,8678_1,5/15/2013,2012-2013,NON-IT Goods," $3,742.50 ",USD,C2-33 Southco Compression Lever Latch Powder coated Black,250,Each, $14.97 ,"MJP Technologies, Inc.",Latch,Miscellaneous fasteners,Hardware,Manufacturing Components and Supplies,California Technology Agency,NET 60 DAYS
8680,8680_1,5/15/2013,2012-2013,NON-IT Goods," $1,950.00 ",USD,Adapters,10,Each, $195.00 ,"Callor Sales, Inc",Handset adapters,Personal communications device accessories or parts,Communications Devices and Accessories,Information Technology Broadcasting and Telecommunications,California Technology Agency,NET 30 DAYS
8681,8681_1,5/17/2013,2012-2013,NON-IT Goods," $2,089.92 ",USD,BATTERIES,6,Each, $348.32 ,Duncan Distribution CO LLC,Radio frequency data communication equipment,Fixed network equipment and components,Data Voice or Multimedia Network Equipment or Platforms and Accessories,Information Technology Broadcasting and Telecommunications,California Technology Agency,NET 30 DAYS
8682,8682_1,5/17/2013,2012-2013,IT Goods," $1,34,073.00 ",USD,"Axway Secure Transport Server, Base Maintenance & Support
Subscription Renewal",1,Each," $1,34,073.00 ",MMG Technology Group Inc,Maintenance or support fees,Software maintenance and support,Computer services,Engineering and Research and Technology Based Services,California Technology Agency,NET 30 DAYS
