PO_Number,PO_Line_Number,PO_Date,PO_Fiscal_Year,PO_Type,PO_Line_Spend,PO_Line_Currency,PO_Line_Item,PO_Line_Unit_Price,PO_Line_Qty,PO_Line_UoM,PO_Line_Vendor,PO_Line_L4_Category,PO_Line_L2_Category,PO_Line_L1_Category,PO_Payment_Term,PO_Line_BU,PO_Line_L3_Category
304.,304_5,05-30-2014,2013-2014,IT Services,"$1,620.00",USD,SOFTWARE MAINTENANCE RENEWAL:  Citrix Acess Gateway MPX 5500Appliance Maintenance Renewal,"$1,620.00",1.,Each,Granite Data Solutions,Maintenance or support fees,Computer services,Engineering and Research and Technology Based Services,NET 45 DAYS,Social Services,Software maintenance and support
306.,306_1,08-05-2015,2014-2015,NON-IT Goods,"$5,939.38",USD,welding gs,"$5,939.38",1.,Each,Airgas USA LLC,Gas welding or brazing rod,Welding and soldering and brazing machinery and accessories and supplies,Industrial Manufacturing and Processing Machinery and Accessories,NET 30 DAYS,Corrections and Rehabilitation,Welding and soldering and brazing supplies
310.,310_1,11-05-2015,2014-2015,NON-IT Services,"$4,080.00",USD,Provide services at CHP Dublin,"$4,080.00",1.,Each,Unknown,Structural pest control,Building and facility maintenance and repair services,Building and Facility Construction and Maintenance Services,NET 45 DAYS,Highway Patrol,Pest control
313.,313_2,01-05-2013,2012-2013,NON-IT Goods,$32.15,USD,Oil Change,$32.15,1.,Each,JOHN ELLIS & SON,Engine oil,Lubricants and oils and greases and anti corrosives,Fuels and Fuel Additives and Lubricants and Anti corrosive Materials,NET 45 DAYS,Pesticide Regulation,Lubricating preparations
314.,314_3,01-05-2013,2012-2013,NON-IT Goods,$15.00,USD,Extract Key,$15.00,1.,Each,BODE & BODE,Keys,Security surveillance and detection,Defense and Law Enforcement and Security and Safety Equipment and Supplies,NET 45 DAYS,Pesticide Regulation,Locks and security hardware and accessories
315.,315_4,05-13-2015,2014-2015,NON-IT Goods,"$-1,278.00",USD,"15% Bulk Discount-The Developing Labor Law: The board, the Courts, andthe National Labor Relations Act, Sixth Edition, with 2014 CumulativeSupplement, Book w/Supplement",$-106.50,12.,Each,Unknown,Law book,Printed media,Published Products,NET 30 DAYS,Agricultural Labor Relations Board,Printed publications
316.,316_3,10-05-2013,2012-2013,IT Services,$500.00,USD,"24x7x365 monitoring & hard/software support with 1 hour callback,on-site spares kit, 2x 146GB 15K, 5x 300GB 10K, 1x CX2GDAE Disk Array Enclosure.",$500.00,1.,Each,Vilis Systems,Maintenance or support fees,Computer services,Engineering and Research and Technology Based Services,NET 30 DAYS,Statewide Health Planning & Development,Software maintenance and support
318.,318_1,07-05-2013,2012-2013,IT Services,"$1,787.90",USD,MSS Collection,"$1,787.90",1.,Each,IHS Global Inc,Periodicals,Printed media,Published Products,Unspecified,Water Resources,Printed publications
318.,318_5,07-05-2013,2012-2013,IT Services,$441.56,USD,ASME-BPVC Advantage,$441.56,1.,Each,IHS Global Inc,Periodicals,Printed media,Published Products,Unspecified,Water Resources,Printed publications
318.,318_9,07-05-2013,2012-2013,IT Services,"$14,820.00",USD,AASHTO Collection,"$14,820.00",1.,Each,IHS Global Inc,Periodicals,Printed media,Published Products,Unspecified,Water Resources,Printed publications
318.,318_13,07-05-2013,2012-2013,IT Services,"$4,826.95",USD,ASCE - American Society of Engineers,"$4,826.95",1.,Each,IHS Global Inc,Periodicals,Printed media,Published Products,Unspecified,Water Resources,Printed publications
318.,318_17,07-05-2013,2012-2013,IT Services,"$37,095.60",USD,IEEE Collection,"$37,095.60",1.,Each,IHS Global Inc,Periodicals,Printed media,Published Products,Unspecified,Water Resources,Printed publications
319.,319_1,05-13-2015,2014-2015,NON-IT Goods,"$1,110.00",USD,siding for carport,$555.00,2.,Each,Mountain Mechanic,Garage door accessory,Doors and windows and glass,Structures and Building and Construction and Manufacturing Components and Supplies,NET 60 DAYS,Parks & Recreation,Garage doors and operators
319.,319_5,05-13-2015,2014-2015,NON-IT Goods,$390.00,USD,trusse,$195.00,2.,Each,Mountain Mechanic,Wood trusses,Structural components and basic shapes,Structures and Building and Construction and Manufacturing Components and Supplies,NET 60 DAYS,Parks & Recreation,Structural products
322.,322_1,05-13-2015,2014-2015,NON-IT Goods,"$4,920.00",USD,fish feed,$0.82,6000.,Each,"Nelson & Sons, Inc",Fish food pellets,Animal feed,Live Plant and Animal Material and Accessories and Supplies,NET 30 DAYS,Fish and Wildlife,Fish food
325.,325_1,07-05-2013,2012-2013,IT Services,$79.00,USD,subscription renewal,$79.00,1.,Each,1105 Media Inc.,Periodicals,Printed media,Published Products,NET 45 DAYS,Pesticide Regulation,Printed publications
327.,327_3,07-05-2013,2012-2013,NON-IT Goods,"$24,500.00",USD,"Standing orders subscriptions for the Sacramento, oakland, SanFrancisco, Fresno, Los Angeles and San Diego law libraries of theCalifornia Attorney's General Office.","$24,500.00",1.,Each,TINA KECKS A/E SECRETARIAL TEMPS,Reference books,Printed media,Published Products,NET 30 DAYS,Justice,Printed publications
328.,328_2,07-05-2013,2012-2013,IT Goods,$500.00,USD,pants,$500.00,1.,Each,ALL-LINE UNIFORM SALES,Protective pants,Personal safety and protection,Defense and Law Enforcement and Security and Safety Equipment and Supplies,NET 30 DAYS,Conservation Corps,Safety apparel
329.,329_2,05-30-2014,2013-2014,NON-IT Services,"$42,400.00",USD,Contractor shall provide Audiology Services in the hearing screening forclients.  This shall include the use of equipment already in placeat Lanterman.  The contractor may also provide hearing screeningfor employees who work in either Plant Operations or Rehab Engineering.,"$42,400.00",1.,Each,Paramount Enterprise,,,,NET 30 DAYS,Developmental Services,
331.,331_2,07-05-2013,2012-2013,IT Services,"$64,700.00",USD,Replace Main Kitchen Cooling Tower,"$64,700.00",1.,Each,"ALLISON MECHANICAL, INC.",HVAC mechanical construction service,Specialized trade construction and maintenance services,Building and Facility Construction and Maintenance Services,NET 45 DAYS,State Hospitals,Heating and cooling and air conditioning HVAC construction and maintenance services
332.,332_4,08-05-2013,2012-2013,IT Services,"$2,200.00",USD,ACL Desktop Edition STND Non-Unicode Standalone      BILL 4100/41115 (1115 Waiver),$440.00,5.,Each,ACL Services Ltd.,Inventory management software,Software,Information Technology Broadcasting and Telecommunications,NET 30 DAYS,Managed Health Care,Business function specific software
334.,334_1,03-06-2014,2013-2014,NON-IT Services,"$8,200.00",USD,TAA,"$8,200.00",1.,Each,American Career College,Re training or refreshing training services,Vocational training,Education and Training Services,NET 60 DAYS,Employment Development Department,In service training and manpower development
336.,336_1,10-05-2013,2012-2013,NON-IT Services,$-,USD,TRUCK,$-,1.,Each,A-1 WATER AND DUMP TRUCKS,Water trucks,Motor vehicles,Commercial and Military and Private Vehicles and their Accessories and Components,NET 45 DAYS,Forestry and Fire Protection,Product and material transport vehicles
337.,337_3,04-06-2014,2013-2014,IT Services,"$1,177.60",USD,Software - data,$588.80,2.,Each,Taborda Solutions,Maintenance or support fees,Computer services,Engineering and Research and Technology Based Services,NET 45 DAYS,Teacher Credentialing,Software maintenance and support
338.,338_4,05-14-2013,2012-2013,NON-IT Goods,"$52,809.80",USD,"ASQ-SE Starter Kit, English",$148.76,355.,Each,Brookes Publishing,Multi-media educational software,Software,Information Technology Broadcasting and Telecommunications,PCARD,Education,Educational or reference software
340.,340_1,05-14-2013,2012-2013,NON-IT Goods,$375.00,USD,Debris removal,$375.00,1.,Each,Systems & Space Inc,Storage racks or shelves,Material handling machinery and equipment,Material Handling and Conditioning and Storage Machinery and their Accessories and Supplies,NET 30 DAYS,Library,Shelving and storage
340.,340_5,05-14-2013,2012-2013,NON-IT Goods,"$9,403.76",USD,Cantilevered Welded Frame w/3 Sprd,$229.36,41.,Each,Systems & Space Inc,Storage racks or shelves,Material handling machinery and equipment,Material Handling and Conditioning and Storage Machinery and their Accessories and Supplies,NET 30 DAYS,Library,Shelving and storage
341.,341_1,05-06-2014,2013-2014,NON-IT Services,"$162,914.00",USD,APSI  CM Services for HCFIP CCI project,"$162,914.00",1.,Each,APSI Construction Management,Architectural engineering,Professional engineering services,Engineering and Research and Technology Based Services,NET 30 DAYS,Corrections and Rehabilitation,Civil engineering
345.,345_1,05-15-2013,2012-2013,NON-IT Goods,"$49,590.00",USD,Dry fish food,"$49,590.00",1.,Each,"Nelson & Sons, Inc",Fish food pellets,Animal feed,Live Plant and Animal Material and Accessories and Supplies,NET 60 DAYS,Fish and Wildlife,Fish food
351.,351_1,05-16-2013,2012-2013,NON-IT Goods,"$2,501.07",USD,"1 30 EA 1121F SAM SPLINT 4.5X36 (12530) 8.51 255.30  2 2 Box 1626W 4X4X3/4 TEGADERM50/BX(22122) 136.85 273.70  3 2 Box 1628 6X8 TEGADERM 10/BX(22123) 161.00 322.00  4 30 EA REUSE 11 1SC ADULTR 1 TU BP CUFF (12187) 16.8 504.00  5 8 Box HOL3804 CENTER POINT 2-3/4 P 2""ST (22203 25.96 207.68  6 8 Box HOL3704 UROSTOMY WAFER 2-3/4 (22204) 24.68 197.44  7 4 CS 2213122062DISP EXPLIR ONE WAY VAL(22192) 61.4 245.60  8 5 CS 86-302E NASAL CANNULA STAND STR (22184) 20.59 102.95  9 10 CS 2009101-003p ge medical silver plus rest 39.24 392.40","$2,501.07",1.,Each,"TAGG Industries, Inc.",Emergency medical services air splints,Emergency and field medical services products,Medical Equipment and Accessories and Supplies,NET 60 DAYS,Correctional Health Care Services,Emergency medical services extricating and immobilizing and transporting products
352.,352_3,05-14-2015,2014-2015,NON-IT Goods,"$1,940.95",USD,"Jefferson's California Evidence Benchbook, 4th Edition, Print        (CP33830)",$388.19,5.,Each,Unknown,Code book,Printed media,Published Products,NET 45 DAYS,Agricultural Labor Relations Board,Printed publications
352.,352_7,05-14-2015,2014-2015,NON-IT Goods,$710.95,USD,CEB Action Guide: Handling Subpoenas        (CP11073),$142.19,5.,Each,Unknown,Code book,Printed media,Published Products,NET 45 DAYS,Agricultural Labor Relations Board,Printed publications
352.,352_11,04-27-2015,2014-2015,IT Services,"$16,450.00",USD,Amendment #2 - 6/22/15 - 6/21/16 at bid price,"$16,450.00",1.,Each,M3 Planning,Project management software,Software,Information Technology Broadcasting and Telecommunications,NET 45 DAYS,Health Care Services,Business function specific software
355.,355_1,05-06-2014,2013-2014,NON-IT Goods,"$5,922.50",USD,Aux. Diesel Fuel Tanks for Dozer Tenders,"$1,184.50",5.,Each,The Sign Center,Fuel tanks,Transportation components and systems,Commercial and Military and Private Vehicles and their Accessories and Components,NET 60 DAYS,Forestry and Fire Protection,Fuel tanks and systems
357.,357_2,06-06-2014,2013-2014,IT Services,"$9,150.68",USD,"ArcGIS Online Level 2 Plan; Includes Up to 50 Named Users and 10,000Service Credits","$9,150.68",1.,Each,JOHNNYS TREE SERVICE,Maintenance or support fees,Computer services,Engineering and Research and Technology Based Services,NET 45 DAYS,Public Health,Software maintenance and support
357.,357_6,05-14-2015,2014-2015,NON-IT Services,"$57,280.00",USD,"a.The Law Offices of Burke, Williams & Sorensen, LLP  (Contractor) shall provide legal representation to the California  Department of Corrections and Rehabilitation (CDCR) and/or its  employees as necessitated by the Office of the Attorney General  d","$57,280.00",1.,Each,"Burke, Williams & Sorensen, LLP",Legal assistance services,Civic organizations and associations and movements,Organizations and Clubs,NET 45 DAYS,Corrections and Rehabilitation,Charity organizations
359.,359_2,09-06-2014,2013-2014,NON-IT Services,"$81,960.00",USD,Roof and Gutter repair,"$81,960.00",1.,Each,A GOOD ROOFER INC,Gutters,Exterior finishing materials,Structures and Building and Construction and Manufacturing Components and Supplies,NET 60 DAYS,Transportation,Rain gutters and accessories
360.,360_3,05-22-2013,2012-2013,IT Services,"$1,620.00",USD,Citrix Access Gateway MPX 5500 Appliance Maintenance Software Support Renewal,"$1,620.00",1.,Each,"Citrix Systems, Inc.",Access software,Software,Information Technology Broadcasting and Telecommunications,NET 30 DAYS,Social Services,Networking software
360.,360_7,05-28-2015,2014-2015,NON-IT Goods,$-,USD,"California Civil Practice Statutes and Rules Annotated, 2015 ed.(California Desktop Codes), Book-Softbound",$-,5.,Each,J L HACKLER CONSTRUCTION,Law book,Printed media,Published Products,NET 30 DAYS,Agricultural Labor Relations Board,Printed publications
360.,360_11,05-28-2015,2014-2015,NON-IT Goods,"$41,504.88",USD,"All titles above referenced to below: Yr 1 $30,148 = Yr 2 $21,356.88","$41,504.88",1.,Each,J L HACKLER CONSTRUCTION,Government antitrust or regulations law services,Legal services,Management and Business Professionals and Administrative Services,NET 30 DAYS,Agricultural Labor Relations Board,Business law services
360.,360_15,05-28-2015,2014-2015,NON-IT Goods,$84.75,USD,"California Style Manual, 4th Edition, Book-Softbound",$16.95,5.,Each,J L HACKLER CONSTRUCTION,Law book,Printed media,Published Products,NET 30 DAYS,Agricultural Labor Relations Board,Printed publications
361.,361_3,06-20-2015,2014-2015,IT Services,"$1,500.00",USD,Mobile Encoder Upgrade:,$200.00,7.5,Each,Unknown,Encoder decoder equipment,Computer Equipment and Accessories,Information Technology Broadcasting and Telecommunications,NET 45 DAYS,High Speed Rail Authority,Computer accessories
362.,362_3,05-15-2015,2014-2015,NON-IT Services,"$37,500.00",USD,"Provide entertainment (""MKTO"" concert) during the 2015California State Fair.","$37,500.00",1.,Each,Unknown,Talent or entertainment,Marketing and distribution,Management and Business Professionals and Administrative Services,NET 30 DAYS,Exposition and State Fair,Trade shows and exhibits
363.,363_3,10-06-2014,2013-2014,IT Goods,$847.50,USD,"TONER:  HP 98, BLACK INK",$16.95,50.,Each,Technology Integration Group,Printer or facsimile toner,Office machines and their supplies and accessories,Office Equipment and Accessories and Supplies,NET 15 DAYS,Social Services,Printer and facsimile and photocopier supplies
364.,364_2,07-25-2013,2013-2014,NON-IT Goods,"$106,001.60",USD,"Electric Passenger Tram,10 Passenger (41-18A)","$13,250.20",8.,Each,Ethical Approach Inc,Utility service vehicles,Mining and quarrying machinery and equipment,Mining and Well Drilling Machinery and Accessories,NET 60 DAYS,Corrections and Rehabilitation,Underground mining service vehicles
1.,1_5,03-25-2013,2012-2013,NON-IT Goods,$60.00,USD,Blank plate,$20.00,3.,Each,"Better Presentation Systems, Inc.",Single phase motor AC,Power sources,Power Generation and Distribution Machinery and Accessories,NET 45 DAYS,Parks & Recreation,Electric alternating current AC motors
1.,1_11,03-25-2013,2012-2013,NON-IT Goods,$40.00,USD,AAP Single 3.5mm,$40.00,1.,Each,"Better Presentation Systems, Inc.",Single phase motor AC,Power sources,Power Generation and Distribution Machinery and Accessories,NET 45 DAYS,Parks & Recreation,Electric alternating current AC motors
1.,1_16,03-25-2013,2012-2013,NON-IT Goods,"$2,793.33",USD,Input Switch,"$2,793.33",1.,Each,"Better Presentation Systems, Inc.",Single phase motor AC,Power sources,Power Generation and Distribution Machinery and Accessories,NET 45 DAYS,Parks & Recreation,Electric alternating current AC motors
1.,1_21,03-25-2013,2012-2013,NON-IT Goods,"$3,860.00",USD,Projector,"$3,860.00",1.,Each,"Better Presentation Systems, Inc.",Single phase motor AC,Power sources,Power Generation and Distribution Machinery and Accessories,NET 45 DAYS,Parks & Recreation,Electric alternating current AC motors
1.,1_27,03-25-2013,2012-2013,NON-IT Goods,"$1,993.33",USD,Optional Lens,"$1,993.33",1.,Each,"Better Presentation Systems, Inc.",Single phase motor AC,Power sources,Power Generation and Distribution Machinery and Accessories,NET 45 DAYS,Parks & Recreation,Electric alternating current AC motors
4.,4_1,03-26-2013,2012-2013,NON-IT Goods,$48.62,USD,Oil Change,$48.62,1.,Each,NOR CAL PERFORMANCE,Oil or transmission fluid change services,Transportation repair or maintenance services,Transportation and Storage and Mail Services,Unspecified,Pesticide Regulation,Vehicle maintenance and repair services
4.,4_6,03-26-2014,2013-2014,IT Services,"$235,718.40",USD,Task 3 - Technical Support and M & O (Year 2),"$235,718.40",1.,Each,PALANTIR TECHNOLOGY INC,Data base management system software,Software,Information Technology Broadcasting and Telecommunications,Unspecified,Corrections and Rehabilitation,Data management and query software
5.,5_4,03-25-2014,2013-2014,NON-IT Goods,$4.46,USD,Buffet Sign,$4.46,1.,Each,Grainger Industrial Supply,Dining servers or buffets,Accommodation furniture,Furniture and Furnishings,NET 45 DAYS,Fish and Wildlife,Furniture
5.,5_9,03-25-2014,2013-2014,NON-IT Goods,$26.82,USD,Primer,$13.41,2.,Each,Grainger Industrial Supply,Polyolefin foam,Resins and rosins and other resin derived materials,Resin and Rosin and Rubber and Foam and Film and Elastomeric Materials,NET 45 DAYS,Fish and Wildlife,Foams
5.,5_14,03-25-2014,2013-2014,NON-IT Goods,$12.06,USD,Hitch Ball,$12.06,1.,Each,Grainger Industrial Supply,Polyolefin foam,Resins and rosins and other resin derived materials,Resin and Rosin and Rubber and Foam and Film and Elastomeric Materials,NET 45 DAYS,Fish and Wildlife,Foams
5.,5_20,03-25-2014,2013-2014,NON-IT Goods,$200.39,USD,"Gooseneck Faucet, Manual Lever",$200.39,1.,Each,Grainger Industrial Supply,Polyolefin foam,Resins and rosins and other resin derived materials,Resin and Rosin and Rubber and Foam and Film and Elastomeric Materials,NET 45 DAYS,Fish and Wildlife,Foams
5.,5_25,03-25-2014,2013-2014,NON-IT Goods,$96.80,USD,2-Cycle Oil,$9.68,10.,Each,Grainger Industrial Supply,Engine oil,Lubricants and oils and greases and anti corrosives,Fuels and Fuel Additives and Lubricants and Anti corrosive Materials,NET 45 DAYS,Fish and Wildlife,Lubricating preparations
5.,5_30,03-25-2014,2013-2014,NON-IT Goods,"$1,260.00",USD,"Pin Rack Unit, Plastic Nozzle",$420.00,3.,Each,Grainger Industrial Supply,Fire hoses or nozzles,Fire protection,Defense and Law Enforcement and Security and Safety Equipment and Supplies,NET 45 DAYS,Fish and Wildlife,Fire fighting equipment
5.,5_36,03-25-2014,2013-2014,NON-IT Goods,$6.48,USD,"Elbow, 90 Degrees, 1 in Slip, PVC, Sch 40",$0.81,8.,Each,Grainger Industrial Supply,PVC plastic pipe elbow,Pipe piping and pipe fittings,Distribution and Conditioning Systems and Equipment and Components,NET 45 DAYS,Fish and Wildlife,Pipe elbows
5.,5_41,03-25-2014,2013-2014,NON-IT Goods,$87.68,USD,Two Way Radio,$43.84,2.,Each,Grainger Industrial Supply,Thermoplastic,Rubber and elastomers,Resin and Rosin and Rubber and Foam and Film and Elastomeric Materials,NET 45 DAYS,Fish and Wildlife,Elastomers
5.,5_46,03-25-2014,2013-2014,NON-IT Goods,$22.76,USD,Square Point Shovel,$11.38,2.,Each,Grainger Industrial Supply,Wire mesh fabric or cloth,Fabrics and leather materials,Mineral and Textile and Inedible Plant and Animal Materials,NET 45 DAYS,Fish and Wildlife,Specialty fabrics or cloth
5.,5_52,03-25-2014,2013-2014,NON-IT Goods,$18.98,USD,Ratchet Tie-Down Strap,$18.98,1.,Each,Grainger Industrial Supply,Wire mesh fabric or cloth,Fabrics and leather materials,Mineral and Textile and Inedible Plant and Animal Materials,NET 45 DAYS,Fish and Wildlife,Specialty fabrics or cloth
5.,5_57,03-25-2014,2013-2014,NON-IT Goods,$245.70,USD,Receptable,$8.19,30.,Each,Grainger Industrial Supply,Polyolefin foam,Resins and rosins and other resin derived materials,Resin and Rosin and Rubber and Foam and Film and Elastomeric Materials,NET 45 DAYS,Fish and Wildlife,Foams
5.,5_62,03-25-2014,2013-2014,NON-IT Goods,$300.40,USD,Track Fixture Kit,$75.10,4.,Each,Grainger Industrial Supply,Wire mesh fabric or cloth,Fabrics and leather materials,Mineral and Textile and Inedible Plant and Animal Materials,NET 45 DAYS,Fish and Wildlife,Specialty fabrics or cloth
5.,5_68,03-25-2014,2013-2014,NON-IT Goods,$35.42,USD,Wide Mouth Jars,$35.42,1.,Each,Grainger Industrial Supply,Jars,Containers and storage,Material Handling and Conditioning and Storage Machinery and their Accessories and Supplies,NET 45 DAYS,Fish and Wildlife,Liquid containers
5.,5_73,03-25-2014,2013-2014,NON-IT Goods,"$1,960.80",USD,"Sectional Drain Cleaning Machine, 1/2 hp","$1,960.80",1.,Each,Grainger Industrial Supply,Drain or pipe cleaning equipment,Janitorial equipment,Cleaning Equipment and Supplies,NET 45 DAYS,Fish and Wildlife,Cleaning equipment
5.,5_78,03-25-2014,2013-2014,NON-IT Goods,$80.76,USD,Dual Temperature Heat Gun,$80.76,1.,Each,Grainger Industrial Supply,Engine oil,Lubricants and oils and greases and anti corrosives,Fuels and Fuel Additives and Lubricants and Anti corrosive Materials,NET 45 DAYS,Fish and Wildlife,Lubricating preparations
5.,5_84,03-25-2014,2013-2014,NON-IT Goods,$239.88,USD,Carpeted Entrance Mat,$79.96,3.,Each,Grainger Industrial Supply,Wire mesh fabric or cloth,Fabrics and leather materials,Mineral and Textile and Inedible Plant and Animal Materials,NET 45 DAYS,Fish and Wildlife,Specialty fabrics or cloth
5.,5_89,03-25-2014,2013-2014,NON-IT Goods,$128.80,USD,Antifatigue mat,$128.80,1.,Each,Grainger Industrial Supply,Polyolefin foam,Resins and rosins and other resin derived materials,Resin and Rosin and Rubber and Foam and Film and Elastomeric Materials,NET 45 DAYS,Fish and Wildlife,Foams
5.,5_94,03-25-2014,2013-2014,NON-IT Goods,$59.22,USD,"Testing Sieve, Brass, 8 in Dia.",$59.22,1.,Each,Grainger Industrial Supply,Garden sieve,Hand tools,Tools and General Machinery,NET 45 DAYS,Fish and Wildlife,"Agriculture, forestry and garden handtools"
5.,5_100,03-25-2014,2013-2014,NON-IT Goods,$101.76,USD,"Std Cap, Pleated Filter",$4.24,24.,Each,Grainger Industrial Supply,Polyolefin foam,Resins and rosins and other resin derived materials,Resin and Rosin and Rubber and Foam and Film and Elastomeric Materials,NET 45 DAYS,Fish and Wildlife,Foams
5.,5_105,03-25-2014,2013-2014,NON-IT Goods,$41.44,USD,trash can,$41.44,1.,Each,Grainger Industrial Supply,Shower head,Plumbing fixtures,Structures and Building and Construction and Manufacturing Components and Supplies,NET 45 DAYS,Fish and Wildlife,"Faucet and shower heads, jets and parts and accessories"
5.,5_110,03-25-2014,2013-2014,NON-IT Goods,$76.62,USD,Graded Density Cartridge,$12.77,6.,Each,Grainger Industrial Supply,Polyolefin foam,Resins and rosins and other resin derived materials,Resin and Rosin and Rubber and Foam and Film and Elastomeric Materials,NET 45 DAYS,Fish and Wildlife,Foams
8.,8_1,12-07-2012,2012-2013,NON-IT Goods,"$14,000.00",USD,"Standing orders subscriptions for the Sacrameno, Oakland, San Francisco, Fresno, Los Angeles and San Diego law libraries of the California Attorney Generals Office.","$14,000.00",1.,Each,William S. Hein & Co.,Publication printing,Reproduction services,Editorial and Design and Graphic and Fine Art Services,Unspecified,Justice,Printing
9.,9_3,03-28-2014,2013-2014,NON-IT Goods,"$3,500.00",USD,"DECAL, SELF ADHESIVE, PRESSURE SENSITIVE , 2 ,MILTHCK  constructed of polyester film or equivalent material,white on clear sheeting background, size: 2.25""h x 24'l to read :""SAFETY, SERVICE AND SECURITY"", PIA 769000.0106",$3.50,1000.,Each,Prison Industry Authority,Decals,Signage and accessories,Published Products,NET 30 DAYS,Highway Patrol,Labels
10.,10_1,03-28-2014,2013-2014,NON-IT Goods,$25.00,USD,Set -Up Fee,$25.00,1.,Each,Prison Industry Authority,Log books or pads,Paper products,Paper Materials and Products,NET 45 DAYS,Highway Patrol,Printing and writing paper
11.,11_3,03-28-2014,2013-2014,NON-IT Goods,"$7,365.00",USD,"CASE, FLAG, MEMORIAL, TRIANGULAR SHAPE, SIZE : 26"" X 13"" X3-1/2"" THICK, OAK, CUSTOM, ON A PEDESTAL, REF. BRAND: LEE'S WOOD # FB-250-0",$147.30,50.,Each,AWARDS BY KAY INC,Flag storage box or case,Containers and storage,Material Handling and Conditioning and Storage Machinery and their Accessories and Supplies,NET 45 DAYS,Highway Patrol,Storage chests and cabinets and trunks
12.,12_5,03-28-2014,2013-2014,NON-IT Goods,"$8,589.65",USD,Herbicide,$34.29,250.5,Each,California Veteran Supply Inc.,Weed killer,Fertilizers and plant nutrients and herbicides,Live Plant and Animal Material and Accessories and Supplies,NET 60 DAYS,Transportation,Herbicides
14.,14_2,06-10-2014,2014-2015,IT Services,"$254,100.00",USD,IT Consulting Services - Enterprise Architect,$1.00,254100.,Each,Sabot Technologies Inc.,Project administration or planning,Management advisory services,Management and Business Professionals and Administrative Services,NET 30 DAYS,Correctional Health Care Services,Project management
16.,16_3,12-05-2015,2014-2015,IT Services,"$500,000.00",USD,IT Consulting,"$500,000.00",1.,Each,SOFTSOL TECHNOLOGIES INC,Information technology consultation services,Management advisory services,Management and Business Professionals and Administrative Services,NET 30 DAYS,Equalization,Business and corporate management consultation services
17.,17_5,02-04-2014,2013-2014,NON-IT Goods,$316.00,USD,"SPLINT, FOREARM, CARDBOARD, 18"", with foam, Ref. Med 13991, BrandMOR, Model # 1530-25",$1.58,200.,Each,IBHP INCORPORATED,Emergency medical services patient transport kits or supplies,Emergency and field medical services products,Medical Equipment and Accessories and Supplies,NET 45 DAYS,Highway Patrol,Emergency and field medical services kits
17.,17_10,02-04-2014,2013-2014,NON-IT Goods,$312.00,USD,"OINTMENT, TRIPLE ANTIBIOTIC CREAM, (25) 5gm foil packets per package,Ref. Brand: ARI, 61604",$1.95,160.,Each,IBHP INCORPORATED,Emergency medical services patient transport kits or supplies,Emergency and field medical services products,Medical Equipment and Accessories and Supplies,NET 45 DAYS,Highway Patrol,Emergency and field medical services kits
17.,17_16,02-04-2014,2013-2014,NON-IT Goods,"$8,334.00",USD,"BAG VALVE MASK, disposable, adult, transparent PVC construction, latexfree, adj. hook and loop handle, reinforced non-kink 02 tubing, closedsystem oxygen reservior, Ref. Brand: Laerdal The Bag #845011 (Any otherbrand quoted will require pre-approval from Academy EMS Unit)",$9.26,900.,Each,IBHP INCORPORATED,Emergency medical services patient transport kits or supplies,Emergency and field medical services products,Medical Equipment and Accessories and Supplies,NET 45 DAYS,Highway Patrol,Emergency and field medical services kits
18.,18_3,02-04-2014,2013-2014,NON-IT Goods,"$15,120.00",USD,"BATTERY, ALKALINE, AAA, 1.5 volt, 144 per case, Ref. Brand: Energizer #EN92, BRAND RAY-O-VAC, 24 PACK",$8.40,1800.,Each,B&J Supply,Alkaline batteries,Batteries and generators and kinetic power transmission,Power Generation and Distribution Machinery and Accessories,NET 30 DAYS,Highway Patrol,Batteries and cells and accessories
19.,19_5,02-04-2014,2013-2014,NON-IT Goods,"$7,996.00",USD,"MSA BAG, DUFFLE, 30 ""x 13 ""x 14,"" Brand, Western Pack2000 Series, Model # 2030BLK",$19.99,400.,Each,IBHP INCORPORATED,Law enforcement vocational training services,Vocational training,Education and Training Services,NET 30 DAYS,Highway Patrol,Non scientific vocational training services
22.,22_1,03-27-2015,2014-2015,NON-IT Goods,"$203,066.40",USD,MENS SHORTS,"$203,066.40",1.,Each,Prison Industry Authority,Mens slacks or trousers or shorts,Clothing,Apparel and Luggage and Personal Care Products,NET 30 DAYS,Corrections and Rehabilitation,Slacks and trousers and shorts
28.,28_1,03-30-2015,2014-2015,NON-IT Services,"$24,500.00",USD,Emergency Roof repair form stom damaged roof on main equipment buildinglee vining maintenance station Mono County,"$24,500.00",1.,Each,Ron Kuppens Roofing,Metal roof tile,Exterior finishing materials,Structures and Building and Construction and Manufacturing Components and Supplies,NET 30 DAYS,Transportation,Roofing materials
31.,31_2,03-04-2015,2014-2015,NON-IT Goods,$195.00,USD,Power Supply for IP-223 AC/Adapter,$195.00,1.,Each,"Callor Sales, Inc",Radio frequency data communication equipment,Data Voice or Multimedia Network Equipment or Platforms and Accessories,Information Technology Broadcasting and Telecommunications,NET 45 DAYS,California Emergency Management Agency,Fixed network equipment and components
33.,33_1,06-04-2015,2014-2015,IT Goods,"$9,154.20",USD,(6) Power Desktop 800G1 CMT,"$9,154.20",1.,Each,"Western Blue, an NWN Company",Notebook computers,Computer Equipment and Accessories,Information Technology Broadcasting and Telecommunications,NET 30 DAYS,Financial Institutions,Computers
